# #for lambda=500.0nm
# #Distance	rate
1.000000000000000000e+02 6.452802099567983299e+06
1.025252525252525260e+02 5.758599812894494273e+06
1.050505050505050519e+02 5.145321931771087460e+06
1.075757575757575779e+02 4.602674512905941345e+06
1.101010101010101039e+02 4.121798262147448957e+06
1.126262626262626299e+02 3.695049332609368954e+06
1.151515151515151558e+02 3.315816751402089838e+06
1.176767676767676676e+02 2.978369812008170877e+06
1.202020202020202078e+02 2.677730081129122060e+06
1.227272727272727195e+02 2.409563702820626087e+06
1.252525252525252597e+02 2.170090501825437415e+06
1.277777777777777715e+02 1.956007039965178585e+06
1.303030303030303116e+02 1.764421300734464545e+06
1.328282828282828234e+02 1.592797095861210721e+06
1.353535353535353352e+02 1.438906625176478177e+06
1.378787878787878753e+02 1.300789894453940447e+06
1.404040404040404155e+02 1.176719918014498195e+06
1.429292929292929273e+02 1.065172814094782108e+06
1.454545454545454390e+02 9.648020493139933096e+05
1.479797979797979792e+02 8.744162104158995207e+05
1.505050505050505194e+02 7.929597818705809768e+05
1.530303030303030312e+02 7.194964909244721057e+05
1.555555555555555429e+02 6.531948505117663881e+05
1.580808080808080831e+02 5.933155876738190418e+05
1.606060606060605949e+02 5.392006928617069498e+05
1.631313131313131350e+02 4.902638654069332988e+05
1.656565656565656468e+02 4.459821639045630582e+05
1.681818181818181870e+02 4.058886983751369989e+05
1.707070707070706987e+02 3.695662247656616964e+05
1.732323232323232105e+02 3.366415223599785240e+05
1.757575757575757507e+02 3.067804516062422190e+05
1.782828282828282909e+02 2.796836042374197277e+05
1.808080808080808026e+02 2.550824697753734945e+05
1.833333333333333144e+02 2.327360529144374013e+05
1.858585858585858546e+02 2.124278851621187059e+05
1.883838383838383947e+02 1.939633817104404152e+05
1.909090909090909065e+02 1.771675010198277014e+05
1.934343434343434183e+02 1.618826701841529866e+05
1.959595959595959584e+02 1.479669439495796687e+05
1.984848484848484986e+02 1.352923693978813826e+05
2.010101010101010104e+02 1.237435318752221501e+05
2.035353535353535221e+02 1.132162608328008646e+05
2.060606060606060623e+02 1.036164769163234305e+05
2.085858585858585741e+02 9.485916395624620782e+04
2.111111111111110858e+02 8.686745152045655414e+04
2.136363636363636260e+02 7.957179543826333247e+04
2.161616161616161662e+02 7.290924522566665837e+04
2.186868686868686780e+02 6.682278866792778717e+04
2.212121212121211897e+02 6.126076497299200855e+04
2.237373737373737299e+02 5.617633892104426923e+04
2.262626262626262701e+02 5.152702932086539658e+04
2.287878787878787818e+02 4.727428585942724749e+04
2.313131313131312936e+02 4.338310911168748135e+04
2.338383838383838338e+02 3.982170907520543551e+04
2.363636363636363455e+02 3.656119811967192800e+04
2.388888888888888857e+02 3.357531470395575889e+04
2.414141414141413975e+02 3.084017462079400138e+04
2.439393939393939377e+02 2.833404688869878737e+04
2.464646464646464494e+02 2.603715172801645167e+04
2.489898989898989896e+02 2.393147833855466160e+04
2.515151515151515014e+02 2.200062044431794493e+04
2.540404040404040416e+02 2.022962779059525201e+04
2.565656565656565817e+02 1.860487197336328973e+04
2.590909090909091219e+02 1.711392515369606917e+04
2.616161616161616053e+02 1.574545036322643500e+04
2.641414141414140886e+02 1.448910224297306740e+04
2.666666666666666288e+02 1.333543717903536344e+04
2.691919191919191690e+02 1.227583190652025587e+04
2.717171717171717091e+02 1.130240974914388607e+04
2.742424242424242493e+02 1.040797374759953345e+04
2.767676767676767895e+02 9.585946006190197295e+03
2.792929292929292728e+02 8.830312655438794536e+03
2.818181818181818130e+02 8.135573889331615646e+03
2.843434343434342964e+02 7.496698590336952293e+03
2.868686868686868365e+02 6.909083104085562809e+03
2.893939393939393767e+02 6.368513769240640613e+03
2.919191919191919169e+02 5.871132847178365409e+03
2.944444444444444571e+02 5.413407531145953726e+03
2.969696969696969973e+02 4.992101745998833394e+03
2.994949494949494806e+02 4.604250477832290926e+03
3.020202020202020208e+02 4.247136398161513171e+03
3.045454545454545041e+02 3.918268570073001229e+03
3.070707070707070443e+02 3.615363044242286378e+03
3.095959595959595845e+02 3.336325171130833951e+03
3.121212121212121247e+02 3.079233472252542015e+03
3.146464646464646648e+02 2.842324928331105639e+03
3.171717171717171482e+02 2.623981555622930046e+03
3.196969696969696884e+02 2.422718153809687919e+03
3.222222222222221717e+02 2.237171119805416765e+03
3.247474747474747119e+02 2.066088231696744970e+03
3.272727272727272521e+02 1.908319315949825523e+03
3.297979797979797922e+02 1.762807719070938674e+03
3.323232323232323324e+02 1.628582512185794940e+03
3.348484848484848726e+02 1.504751363583471857e+03
3.373737373737373559e+02 1.390494020223685538e+03
3.398989898989898961e+02 1.285056344593315771e+03
3.424242424242423795e+02 1.187744858175565923e+03
3.449494949494949196e+02 1.097921747212757282e+03
3.474747474747474598e+02 1.015000290446966005e+03
3.500000000000000000e+02 9.384406721513156526e+02
